,mean,median,mode,std,minfreq,peak,q25,q75,iqr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,mfcc70,mfcc71,mfcc72,mfcc73,mfcc74,mfcc75,mfcc76,mfcc77,mfcc78,mfcc79,mfcc80,mfcc81,mfcc82,mfcc83,mfcc84,mfcc85,mfcc86,mfcc87,mfcc88,mfcc89,mfcc90,mfcc91,mfcc92,mfcc93,mfcc94,mfcc95,mfcc96,mfcc97,mfcc98,mfcc99,mfcc100,mfcc101,mfcc102,mfcc103,mfcc104,mfcc105,mfcc106,mfcc107,mfcc108,mfcc109,mfcc110,label
0,1189.0725341273687,956.6730562322114,1240.387957600737,856.8535386041955,175.31550671694936,4248.044803053067,704.4877752202286,1250.4331675055635,545.9453922853348,-555.1272088406095,-573.6332055620599,-386.0662665548526,-386.4674671974327,-334.6914099969669,-325.6046597570036,-516.6762044238397,-249.98357261870825,-375.861246982313,-508.36162485156825,-370.9297482301353,123.58785296469819,100.52818140679406,100.17313120626432,94.31834202177441,114.66785208515047,100.25522222444599,74.08799584817265,97.80929929403287,120.20524168463992,61.05641177920985,134.88221684948627,33.98949270431928,28.493547714142288,20.123356572595874,-14.259864924444688,-74.64521188934788,-53.256998154279316,34.7561268870695,34.47096552433098,-19.920013874343525,53.72418738810609,-39.283993687308566,31.150212539490962,32.93679290991169,11.887970237992926,-14.933663910108503,-11.470129601360892,42.76923216555054,40.741924675747015,17.766126024062068,30.32925997372369,14.00847031351394,43.306978132793496,18.92635467963521,7.530270273134778,-23.38743992502149,-13.989501617131193,36.83162370689957,39.74563274345847,15.740205925224942,40.17937342764207,10.504019798581622,28.203431723171825,-12.720525276046708,19.03990993823656,29.029188985482683,34.585372903659746,22.425212172561018,-13.685367658581686,-4.637071966884159,32.04652201531454,23.959991308969723,19.34234456431151,15.879785695932854,8.192044007759176,17.723333250686967,11.012821926811618,4.302898739963982,-2.767783178464464,-7.820547408725048,-11.226035384807858,11.035309049619645,-1.9984415794752421,34.79235083099138,11.397281497500181,3.4952349080574754,15.19113122975195,5.982325385825586,1.064830015769125,22.836319772826045,32.193362126058915,16.561955067236028,9.898514814627305,-0.21416311338236918,-11.83185639201351,13.528153881899367,-11.73070054132253,9.819148488883346,14.055230051518787,-19.803911153438456,24.312597213777643,-3.1129515029764407,-20.87165787223976,13.252902653553537,15.135508949273376,-17.326258662633805,12.862358770615272,-16.575654643745665,0.32411383562963625,3.8843117534387597,-25.564487130638476,37.4136990696075,17.684999768892066,7.200780273535863,2.6207368528850683,-6.772625079173904,-1.7744851760029554,3.3781157443961876,13.510251522548458,female
