,mean,median,mode,std,minfreq,peak,q25,q75,iqr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,mfcc70,mfcc71,mfcc72,mfcc73,mfcc74,mfcc75,mfcc76,mfcc77,mfcc78,mfcc79,mfcc80,mfcc81,mfcc82,mfcc83,mfcc84,mfcc85,mfcc86,mfcc87,mfcc88,mfcc89,mfcc90,mfcc91,mfcc92,mfcc93,mfcc94,mfcc95,mfcc96,mfcc97,mfcc98,mfcc99,mfcc100,mfcc101,mfcc102,mfcc103,mfcc104,mfcc105,mfcc106,mfcc107,mfcc108,mfcc109,mfcc110,label
0,1432.1518827211123,1456.390951779712,1860.5759684687225,525.849174216547,448.43582652112747,3935.632436582447,1022.2816581275363,1776.2913155323124,754.0096574047758,-510.597783882373,-505.0533984143249,-499.9595954773548,-178.19051564141662,-148.9487855396545,-134.75457167724443,-95.02302841676436,-217.98790383331882,-182.9062118894767,-191.76266334592498,-393.4139509294863,68.4455113678784,63.83483650031866,68.62056666920388,103.01340903127209,15.259979287345324,-42.99409059274346,41.75197695192335,112.5602830900913,89.56847505317353,113.30977523828993,114.2384258805885,2.8515940733657805,-9.106300853846893,-0.2835407786292853,2.593919713764284,4.715561933409081,-46.87470409002249,-64.49669587870058,-13.708711836882491,-3.5592225312951027,-0.8292194375659759,22.185062267609673,18.494595497499798,19.789381427534586,22.101941916963664,-11.756897469195733,-56.31980730643932,0.4519722431830109,20.789734467234823,15.701689554540648,-22.45106704223286,-23.08049315010108,-8.399640358926094,10.065271430769076,7.680586730169351,5.548065855000363,-6.567180410283348,-28.518751886064077,-6.574701914144383,-6.38337846612116,-55.53308007622613,-34.07188976524085,-22.017888918781733,-9.943128854658836,18.45816006762474,10.75972406314353,12.9665616127314,3.5050419221794216,34.26495303573718,7.948566401519481,28.29491599263961,-16.71107239910358,9.121888760525248,12.514295343005559,12.333201704713973,12.038635965623335,-6.788921983256143,0.8107865231733815,10.610727780169189,-3.778928596048888,-31.69798952025557,4.8136453154161165,-28.679858780364924,-3.6834903630326785,3.1810331941293777,-8.189539710088466,13.450630873307645,4.375608506212538,11.856089563359847,-10.350114967034044,2.350890689273143,-17.96449198583666,-19.562491805739306,20.71124131040635,1.571954519486528,2.2618981605356527,4.620687908451113,2.7446215030193883,3.76114676686724,5.615261543415418,5.1992366054942805,-7.759439684685433,7.378725151507817,-4.489877003934449,-34.168113041670644,-5.4301846066466855,-2.8126350361973382,-4.915711576680566,6.3116843642564175,15.621741286819322,7.870007845436517,6.556116877979088,1.7364436213570251,-2.7755752551765926,8.263644017270911,6.838413647383377,-5.7068809742105655,-6.487909674603001,2.36435413215792,male
0,1189.0725341273687,956.6730562322113,1240.387957600737,856.8535386041956,175.3155067169494,4248.044803053067,704.4877752202286,1250.4331675055635,545.9453922853348,-555.1272088406096,-573.6332055620599,-386.0662665548526,-386.4674671974327,-334.69140999696685,-325.6046597570036,-516.6762044238397,-249.98357261870828,-375.861246982313,-508.3616248515682,-370.9297482301353,123.5878529646982,100.52818140679408,100.1731312062643,94.31834202177441,114.66785208515049,100.25522222444599,74.08799584817265,97.80929929403288,120.20524168463993,61.05641177920985,134.88221684948627,33.98949270431928,28.493547714142288,20.123356572595874,-14.259864924444688,-74.64521188934788,-53.256998154279316,34.7561268870695,34.47096552433098,-19.920013874343525,53.724187388106095,-39.283993687308566,31.150212539490962,32.93679290991169,11.887970237992926,-14.933663910108507,-11.470129601360894,42.769232165550534,40.741924675747015,17.766126024062068,30.329259973723694,14.00847031351394,43.306978132793496,18.92635467963521,7.530270273134778,-23.387439925021486,-13.989501617131193,36.83162370689957,39.745632743458465,15.740205925224943,40.17937342764207,10.504019798581623,28.203431723171825,-12.720525276046708,19.03990993823656,29.029188985482683,34.585372903659746,22.425212172561015,-13.685367658581686,-4.637071966884159,32.046522015314544,23.959991308969727,19.34234456431151,15.879785695932856,8.192044007759176,17.72333325068697,11.012821926811617,4.302898739963982,-2.7677831784644638,-7.820547408725048,-11.226035384807858,11.035309049619643,-1.998441579475242,34.79235083099138,11.39728149750018,3.4952349080574754,15.19113122975195,5.982325385825586,1.064830015769125,22.836319772826048,32.193362126058915,16.561955067236028,9.898514814627305,-0.2141631133823692,-11.83185639201351,13.528153881899366,-11.730700541322529,9.819148488883345,14.055230051518786,-19.803911153438452,24.312597213777643,-3.1129515029764407,-20.871657872239762,13.252902653553535,15.135508949273374,-17.326258662633805,12.862358770615273,-16.575654643745665,0.32411383562963625,3.88431175343876,-25.56448713063848,37.4136990696075,17.684999768892066,7.200780273535862,2.6207368528850683,-6.7726250791739036,-1.7744851760029554,3.378115744396188,13.510251522548456,female
